processed_text,count,pos,vect,x,y,cluster,cluster_center,distance_to_center,representative_cluster,wordnet
ability,2,n,"[-0.098041    0.1796     -0.57259     0.073026   -0.084794   -0.1821
  0.050169    0.12408     0.11895     0.16348    -0.11666     0.2338
  0.073487   -0.22095     0.584      -0.24775    -0.027649    0.066964
 -0.11465     0.13907    -0.068498   -0.26885    -0.060541   -0.3546
 -0.64539    -0.058445    0.24851     0.4795     -0.021312   -0.25567
 -0.17324     0.081034   -0.23852     0.24597    -0.098228    0.46592
 -0.061965    0.071235    0.075161   -0.087154    0.34497    -0.16432
 -0.0053509   0.13383     0.08689     0.5829     -0.076584    0.01086
  0.11846     0.01791    -0.24669    -0.069536   -0.01523    -0.09069
 -0.37055     0.055392    0.19888    -0.26864     0.11074     0.14192
 -0.15662    -0.052169    0.28551    -0.039978   -0.040225   -0.027648
 -0.1151      0.29655     0.22498    -0.20876     0.043845    0.23428
 -0.10322    -0.33188    -0.060651    0.10997     0.35028     0.012532
  0.10591    -0.031304    0.27533     0.18683    -0.078153   -0.35119
 -0.17555     0.11579     0.027962    0.15307    -0.20017     0.33891
  0.29425     0.37181     0.40287    -0.67597     0.13126    -0.015415
  0.35594     0.017383   -0.19837     0.046331    0.16228    -0.20908
  0.34552    -0.23458     0.024039   -0.22982     0.066739   -0.087501
  0.051804    0.14382     0.043333    0.071502    0.084385   -0.24663
  0.10201     0.16693     0.13235     0.16895    -0.11172     0.38002
 -0.26714     0.0082749   0.0025421   0.30574     0.064034   -0.34857
 -0.1223      0.014156   -0.18252     0.30571    -0.33545     0.086469
  0.1291     -0.32419     0.10534     0.096489   -0.12058    -0.13545
 -0.1087      0.25517     0.070772   -0.037244   -0.13005    -0.18792
 -0.15463     0.23253     0.22017    -0.080403    0.13542     0.072639
  0.22069    -0.097674   -0.18749     0.040863    0.20438     0.12154
 -0.23304     0.21628     0.060667   -0.040258   -0.38389    -0.20927
  0.081124   -0.16102     0.15884    -0.1657      0.16144    -0.21864
  0.37049     0.3625      0.11096    -0.33703    -0.0034443   0.31793
  0.27567     0.32604    -0.27105    -0.063139    0.0026103  -0.27037
  0.10566     0.19051     0.15321    -0.065104    0.090386    0.32974
  0.0038766   0.069871    0.45683    -0.26919    -0.29026    -0.075453
  0.2312      0.18466    -0.40208    -0.24811    -0.27008     0.18711
 -0.15857     0.16284     0.15664    -0.038573   -0.053116   -0.30351
  0.2177     -0.23216    -0.34859     0.067523   -0.067806    0.29652
  0.32836     0.032438    0.4067     -0.20164     0.19159    -0.060009
  0.3313     -0.52813     0.21218     0.0028799  -0.15804     0.13708
  0.15863     0.34957    -0.11395     0.2422     -0.23123    -0.63713
  0.12073     0.068768    0.28364     0.08075     0.17976    -0.0089116
 -0.082108    0.1864      0.12311     0.20103     0.082581   -0.091998
  0.31719     0.44829     0.03626     0.18732     0.026648    0.30268
 -0.18156    -0.25465    -0.11391     0.2611     -0.0027777  -0.21406
  0.30276    -0.040527   -0.043409   -0.24359     0.17708     0.14765
  0.12308    -0.29745    -0.13473    -0.10427    -0.16768     0.035728
 -0.40462    -0.068235   -0.027647    0.24786     0.16707    -0.10957
 -0.36609    -0.17111     0.11959     0.093991   -0.020444   -0.022039
 -0.21279     0.41274     0.42559     0.00080414  0.12454    -0.18112
  0.13691    -0.075511    0.30997    -0.17334     0.47674     0.59346
 -0.48317     0.013132    0.14563     0.058418    0.17379     0.019069
  0.24498    -0.40146    -0.056429    0.13327     0.092968    0.15945   ]",0.5582591953299405,-0.7480879207973381,17,[ 0.53624976 -0.55100389],0.039326530864919204,False,attribute
abundance,1,n,"[-0.26207    0.1481    -0.046696   0.45521    0.018202   0.15987
  0.43309   -0.46484    0.34808    0.14075    0.29348    0.3662
  0.31617   -0.081481   0.050329  -0.24753    0.068581   0.024986
  0.077023  -0.33944   -0.025143  -0.17241   -0.12909   -0.25539
  0.079042  -0.077232   0.15756    0.27309   -0.10308   -0.27689
 -0.2383     0.3089    -0.36632    0.37605    0.13497    0.055515
  0.42333    0.32819   -0.091685  -0.085338   0.33547    0.21083
 -0.10475    0.0093017  0.22555   -0.070658   0.26729   -0.10242
  0.091387  -0.023468  -0.21113    0.028746  -0.21661   -0.1911
 -0.010697   0.13347    0.011798   0.15112   -0.074083   0.15442
 -0.067928  -0.0062321  0.3513    -0.25645    0.093448  -0.029927
  0.20996    0.086161  -0.062019   0.059217  -0.16292    0.19938
  0.2932    -0.38482   -0.18491   -0.047358   0.21156    0.18321
  0.15933   -0.28564   -0.1142     0.12394    0.014109  -0.20561
 -0.11753    0.0029043  0.12873    0.24918    0.32049   -0.046319
  0.31191    0.2082     0.2568    -0.52744    0.1378    -0.027866
  0.30798    0.36401   -0.19204    0.090317  -0.00541   -0.47131
 -0.013507  -0.32038   -0.18421   -0.24752   -0.28366    0.32649
 -0.2773    -0.40329   -0.16758    0.29392   -0.34997   -0.01257
  0.11659   -0.30108    0.18399    0.16455   -0.28758    0.067671
  0.1078     0.023232  -0.048876  -0.30533   -0.14001    0.2707
 -0.11635    0.14016    0.0075202 -0.0093424 -0.3733     0.15386
  0.098277   0.36706    0.41247   -0.21584    0.050572   0.30374
 -0.021314   0.12726    0.14937    0.6171     0.21692   -0.095659
  0.051585   0.061323  -0.050763   0.095444   0.028458  -0.12363
  0.29199   -0.72369    0.12028   -0.38572    0.025474  -0.075609
 -0.32988    0.0374     0.23876   -0.3733     0.043107   0.3015
 -0.15319   -0.21188    0.11128   -0.13297   -0.11476   -0.32241
  0.27265    0.11253   -0.075219   0.011612  -0.029989  -0.16696
 -0.048572   0.25519   -0.222      0.49888    0.32124    0.17422
  0.11681    0.040242   0.20781   -0.49711   -0.16229   -0.018671
  0.15894   -0.10267    0.48019   -0.10704    0.050762  -0.23655
  0.18509    0.10856   -0.23274   -0.11275   -0.013513   0.41354
  0.11497    0.27563   -0.26216   -0.40152    0.12303    0.097099
 -0.057393  -0.46782   -0.077388  -0.17585    0.079885   0.13483
  0.27419    0.18652    0.3659     0.097477  -0.12908   -0.058187
 -0.0073393 -0.29489   -0.25253   -0.0308     0.10928    0.10495
  0.27661    0.45038   -0.28289   -0.13357   -0.2212    -0.32052
  0.07414   -0.10897   -0.24414    0.028418  -0.2182    -0.059181
  0.063278  -0.2189    -0.078154  -0.41802    0.1559     0.11877
 -0.1908    -0.0077996 -0.16873   -0.22696   -0.31239    0.053724
  0.15354   -0.052308  -0.38665   -0.20098    0.031317  -0.15695
  0.23874    0.086314  -0.26319    0.04638   -0.073366   0.05065
  0.076584   0.20314    0.19442    0.19539    0.06918   -0.0026117
 -0.45208    0.087256  -0.045312   0.1845    -0.45063    0.058654
 -0.18178   -0.28247    0.38027   -0.060356   0.021569  -0.13961
 -0.11353    0.10184   -0.14963   -0.25704    0.40513   -0.17719
 -0.054823  -0.00695    0.040681   0.043199   0.17858    0.14252
 -0.33487    0.25538    0.1066     0.0090446 -0.032593  -0.005313
 -0.18354   -0.27773   -0.035309   0.27026   -0.058087   0.30232  ]",0.26267840640420087,0.07102461712488223,4,[0.28958561 0.18639602],0.014034557761390606,False,amount
accessibility,1,n,"[-6.4332e-03  1.6794e-01  1.8712e-01  2.8707e-01 -1.0057e-01 -1.7296e-01
  5.3333e-02 -2.7827e-01 -1.0177e-01  3.1512e-02 -9.9110e-02 -1.1411e-02
  1.0864e-01  4.3912e-01  2.9474e-01 -4.5654e-01 -1.0982e-02 -1.1241e-01
  8.5937e-02  2.0821e-01  2.4767e-01  3.2352e-02  1.8145e-01 -2.7181e-01
 -2.6599e-01 -1.9268e-01  3.1143e-01  1.9909e-01 -1.5898e-01 -1.4055e-02
 -3.7062e-01  3.8730e-01 -1.6865e-02  2.8597e-01  5.3505e-02  9.3421e-02
 -1.1565e-01  1.1145e-01 -4.4786e-03 -4.9688e-02 -7.2831e-02 -2.5314e-01
  3.7378e-01 -1.7401e-01  2.6754e-01  3.4200e-01  2.1833e-01  1.3716e-01
  1.8476e-01  1.6743e-01  1.0410e-01  4.4726e-03  1.4732e-01 -1.0932e-01
  1.1070e-01  2.2000e-01  8.7390e-02  1.4511e-01 -2.2236e-01  3.0677e-01
  2.5183e-01 -4.1861e-02  6.7551e-01 -3.8063e-02 -8.3606e-02 -3.6796e-02
 -4.4672e-02  2.6799e-01 -1.9788e-01  4.8788e-01 -5.1598e-01  2.6243e-01
  3.7337e-01 -2.4094e-01 -1.0354e-01  3.6442e-01  5.2465e-02  7.3602e-02
  2.3094e-01  4.8678e-02  1.2329e-01  1.7337e-01  1.2984e-01 -1.2064e-01
 -3.5785e-01  4.3711e-02  7.8065e-02  1.1861e-01  1.3460e-01 -2.7811e-02
  5.3950e-01  2.3077e-01  5.3114e-01 -8.0863e-01 -9.3632e-02  1.1655e-01
  2.4217e-01 -2.8724e-01  2.4606e-01  1.2281e-01 -1.4124e-01 -1.0898e-01
  4.2411e-01 -3.1895e-01 -1.7108e-01 -2.3261e-01  1.3635e-01  3.1599e-02
 -1.9359e-01  2.4139e-01 -1.6213e-01  2.7414e-01 -2.6522e-01 -9.0215e-02
  4.7249e-03 -1.2361e-01 -7.7607e-02  2.1401e-01 -1.8882e-01 -2.7170e-03
  4.0673e-01 -4.5534e-01 -4.4157e-02 -8.9023e-02  3.0438e-01 -4.6837e-02
  8.4851e-02 -3.6291e-02  2.6650e-01  3.2875e-01 -1.6551e-01  1.0497e-01
  1.6882e-02 -9.6990e-02  1.5379e-01  4.2954e-01 -3.0195e-01  2.2336e-01
  9.2158e-02  4.4036e-01  1.4664e-01  5.0648e-01 -2.1453e-01 -9.1920e-02
 -1.2441e-01 -9.6124e-02  1.0998e-01  1.2648e-01  1.4117e-01  8.3704e-02
  2.1467e-01 -2.2782e-01  1.1459e-01 -2.0794e-01 -1.3827e-01 -1.4031e-01
 -2.3166e-01  8.3473e-02 -3.7687e-01  3.0006e-01  2.9130e-01  3.8097e-01
 -7.3914e-02  2.2168e-02  4.0972e-01  1.1709e-02 -9.9894e-02 -3.7048e-01
 -4.9828e-02  1.9152e-01 -9.4317e-02 -2.2365e-02 -1.2748e-01  2.7677e-01
 -2.4962e-01 -2.1387e-02  3.3289e-01  1.5356e-02  6.8261e-02 -1.5845e-01
 -2.1927e-01 -4.0674e-02  2.3017e-01  3.7342e-01 -4.9993e-02  2.9482e-01
  1.7310e-01 -1.0773e-01 -7.6439e-02 -1.7261e-01 -1.5779e-01 -2.4490e-01
  1.0137e-02 -2.7431e-01 -1.1423e-01 -1.2490e-01 -1.7108e-02  2.4415e-01
 -2.0963e-01  2.3975e-01 -1.5605e-01  2.2691e-01 -3.9900e-02 -5.0172e-01
  7.9826e-02 -2.7306e-01 -2.2161e-01 -3.3835e-02  7.8073e-04  1.6170e-01
  5.2104e-01  2.4264e-01  2.9517e-01  3.2742e-02  9.8380e-02  3.9931e-05
  1.0156e-01 -3.1194e-01 -1.4402e-01  7.1634e-02  3.8550e-01 -2.0558e-02
 -7.8075e-02  5.0494e-02  5.8370e-02  6.3588e-02  6.9189e-02 -4.5171e-01
 -1.8025e-01 -2.3139e-02  6.2237e-02 -2.0700e-02  8.5376e-03 -8.3288e-02
  7.9908e-02  3.7784e-01  2.6546e-02 -1.9617e-01  1.3643e-01  2.3930e-01
 -2.0060e-01  4.9194e-01 -1.5909e-01 -1.4861e-01  6.7104e-03 -3.5984e-02
  1.8606e-02 -1.3730e-02 -8.5907e-02 -4.5818e-02  2.2696e-01  4.5219e-03
  2.7805e-01  4.7304e-03 -1.5360e-02 -5.4912e-02  2.1699e-01 -1.3270e-01
  3.7181e-01  3.3294e-01 -6.8629e-02 -2.1745e-01 -2.9674e-02  3.2253e-01
 -3.2062e-01  1.0796e-01 -2.0893e-01  2.5035e-02 -2.0384e-01 -3.2700e-02
 -1.9154e-01  3.2019e-01  2.6421e-01  1.9187e-01  1.2867e-01  7.3601e-02
  1.2687e-01  5.4030e-01 -2.9405e-01 -2.2635e-01  1.9808e-01 -9.8885e-02
  3.2944e-02 -1.6146e-02  4.1353e-01  9.8777e-02  3.5922e-01  2.6592e-01
 -3.5722e-01  1.7599e-04  1.4717e-01 -5.5810e-03 -1.0583e-01 -3.3981e-01
  2.7199e-01 -5.0703e-01 -2.8206e-01  3.2719e-01  2.4350e-01 -2.8616e-01]",0.9222892000033424,-0.5697812536084969,15,[ 1.19670778 -0.64178254],0.08048973985751566,False,suitability
accord,9,v,"[-9.8114e-02 -2.4023e-01  1.5353e-01  3.1165e-01  5.5310e-03 -3.5409e-02
  2.1647e-05 -7.8586e-01 -3.6835e-02  7.1116e-02 -1.5836e-02 -5.1933e-02
  7.8453e-02 -4.4240e-01 -3.5269e-01 -3.3065e-01  8.5230e-02  1.0420e-01
  2.4909e-01  3.3742e-01  1.2164e-02  3.6987e-01  4.7276e-02 -3.9531e-01
  2.7163e-01 -2.7626e-02  1.2723e-01  1.1820e-01  4.7534e-02 -1.3513e-01
 -2.3864e-01  4.8763e-01 -5.8699e-02  8.6894e-02 -1.2275e-01  1.9829e-01
  1.2666e-01 -1.4886e-02  8.8642e-02 -2.5674e-01  9.2356e-03  4.3802e-02
  9.7175e-02 -1.5023e-01  5.0510e-01  2.1478e-01  6.2705e-01 -2.4628e-02
 -2.2903e-01 -2.5701e-01  1.2592e-01  6.9774e-02 -6.5294e-02  1.1540e-01
 -1.5033e-01 -5.6927e-01 -1.4328e-01  2.0277e-01  5.2364e-01  2.6675e-01
 -2.9912e-01  1.7936e-01  1.2098e-01  9.8105e-02 -1.7283e-01 -3.0350e-01
  2.9041e-02 -8.5286e-02 -3.7659e-01  2.9188e-01  2.7621e-01  1.1790e-01
 -2.4087e-01  2.9387e-02  7.0678e-02 -3.7554e-02 -1.3528e-01  1.6704e-01
  1.9758e-01  2.4803e-01  1.1218e-01 -1.1204e-01  1.2807e-01 -2.4030e-01
  2.4402e-01  3.7381e-01  1.0147e-01  2.6982e-01  2.0053e-02  4.2635e-02
 -3.5531e-01 -8.0072e-02  3.3938e-02  2.2134e-02 -3.3917e-01  3.5400e-02
  5.5415e-02  9.4452e-02  6.0376e-02 -2.4796e-01  2.6039e-02 -9.1750e-02
  6.5598e-02 -1.8058e-01 -4.1390e-02  7.7012e-02  1.3309e-03 -1.5656e-01
  1.4540e-01 -8.9109e-03  6.1336e-01  4.0303e-01  9.1152e-02 -2.0704e-01
  6.8889e-02 -8.6205e-03 -6.5685e-02 -1.5364e-01 -2.4305e-02  2.1153e-02
  1.4721e-01  2.0312e-01 -4.6287e-01  5.6053e-03  2.7198e-01 -4.1052e-01
  1.0809e-01  2.9641e-01 -1.3532e-01  3.6506e-01  2.9348e-01  1.0149e-01
  3.7017e-02 -3.9949e-01  5.3632e-02  2.7462e-01  1.5423e-01  2.1178e-01
  1.9382e-01  1.4324e-01  8.8000e-02  1.6891e-01  2.3594e-01  3.1212e-01
 -1.6268e-02  3.4776e-02  3.6649e-03 -3.4533e-01  7.0939e-02  5.4213e-01
 -1.1731e-01 -2.5294e-01  2.6428e-01 -1.2283e-01 -8.3453e-02 -1.8238e-01
 -5.4920e-02  4.7658e-02  2.3986e-01  2.6666e-01 -8.3029e-02  2.0522e-01
  9.4784e-02  4.7940e-01  1.1430e-01 -1.3683e-01 -2.0664e-01 -2.2794e-01
  4.6648e-01  2.1945e-01 -3.5486e-02 -8.0015e-02 -2.6697e-01 -5.6160e-02
 -4.7576e-01  1.5891e-01  2.1987e-01  5.0190e-01 -3.3325e-01 -1.6616e-01
 -3.3028e-01  1.4650e-02  3.2017e-01 -1.3377e-01  4.4838e-02  3.1694e-01
 -4.4730e-04 -7.8807e-02  3.2484e-01 -2.2611e-01 -1.2009e-01 -5.8998e-01
  3.5946e-01  5.0213e-01  1.7799e-02 -8.5191e-02  2.8851e-01 -6.1018e-02
 -7.6096e-02  2.8239e-02 -1.4060e-01  3.2553e-02 -5.9350e-02  1.0802e-01
  1.6754e-01 -9.0553e-02  3.4678e-02 -4.3882e-01  2.5711e-01  1.3616e-01
  4.1036e-01  6.1906e-01 -9.9154e-02 -1.4012e-02  2.6262e-03 -5.3098e-02
 -2.0005e-01 -3.3146e-01 -1.5362e-01  2.6864e-01  3.0103e-01  3.2618e-02
 -1.0771e-02 -1.2791e-01 -2.3828e-01  2.1904e-01 -4.2425e-01 -2.8958e-01
 -6.1393e-02  6.4614e-02  1.4210e-01 -1.3149e-01  3.3167e-01  1.2253e-01
 -4.9783e-01  4.1978e-02  2.1742e-01  2.6554e-01 -2.3693e-01 -7.7133e-02
  2.6361e-01 -6.3297e-02 -1.1688e-01  4.3762e-01 -4.0311e-01  2.4813e-02
  1.5684e-01 -1.2502e-01 -3.3003e-01  1.8718e-01  1.7647e-01  4.3454e-02
  2.7490e-01 -1.2781e-01 -7.8683e-02  3.0829e-01 -2.3363e-01 -5.3031e-01
  1.0722e-01 -1.2721e-01  3.4160e-01 -2.6103e-02 -1.3579e-01  6.5628e-02
 -7.7283e-02 -3.4226e-01  1.3797e-01  1.3070e-01  1.4570e-01  8.6011e-02
 -1.3519e-01 -5.0782e-03  3.7648e-01 -1.4221e-01 -2.5144e-01 -6.3101e-01
 -1.0106e-01  1.5490e-02  1.0993e-01 -4.9699e-02 -1.3525e-01  1.1094e-01
  1.6287e-01  2.4490e-01 -5.3515e-03 -1.8686e-01  2.3376e-02  2.2921e-01
 -3.5931e-01 -2.2097e-01  3.0777e-01  1.7850e-01  2.4314e-01  2.1030e-01
  1.7259e-02 -4.9059e-01 -4.8780e-01  1.7989e-01 -2.0361e-01  1.3329e-01]",-0.7157256220934037,-0.39236678083596344,5,[-0.62055886 -0.50269151],0.02122825797457023,False,equal
accordance,1,n,"[-0.33463   -0.25204    0.023466   0.20383   -0.089067   0.15982
  0.055505  -0.35724    0.15582    0.071112  -0.1787     0.206
  0.024455  -0.26998   -0.033967  -0.50281    0.057581   0.35182
  0.19262    0.18061    0.2292     0.026639  -0.039912   0.03006
  0.19366   -0.16066   -0.15491   -0.027214   0.32778   -0.14337
 -0.094313   0.37794    0.14233    0.012748  -0.32817    0.16893
 -0.032152  -0.098185   0.11675   -0.067573   0.29966    0.034625
  0.21644    0.17867    0.33979    0.073724   0.34481    0.19615
 -0.0041306 -0.029588   0.17024   -0.27901   -0.34036   -0.37322
 -0.10813   -0.58147    0.027851   0.13191   -0.072112  -0.13189
 -0.23576   -0.1878     0.11199   -0.17043    0.022782  -0.23957
 -0.099834  -0.18445   -0.2176    -0.016945  -0.14536    0.14062
 -0.16733    0.0047286 -0.037997  -0.18519    0.23555    0.37012
  0.19455   -0.19915    0.075238   0.34242    0.11526   -0.30552
 -0.26716    0.013205   0.089419   0.28121   -0.27522   -0.060991
  0.047693  -0.080202  -0.0073797 -0.30719   -0.17927    0.052814
  0.078022  -0.039606   0.08028   -0.14341   -0.13721   -0.020169
  0.071946  -0.012416  -0.31287    0.31283   -0.18652   -0.14624
 -0.22358    0.23063    0.11635    0.17224   -0.20506   -0.1403
  0.048108  -0.22879   -0.10463    0.16593    0.12573    0.0088339
  0.30236   -0.044476  -0.35486    0.51486    0.23797   -0.26423
  0.16361    0.26688    0.028946   0.1433     0.17479   -0.011125
 -0.16703   -0.013417   0.17215    0.21286    0.1224     0.23278
  0.24995   -0.0020862  0.03194    0.10118   -0.10195    0.15512
  0.30481    0.032647   0.10409   -0.21116   -0.079723   0.30004
  0.14119   -0.080512  -0.02189   -0.17763   -0.19382   -0.091689
 -0.28486    0.146      0.30702    0.14472   -0.25016    0.46177
 -0.24598    0.27104   -0.088911  -0.19445   -0.1101    -0.36487
  0.25864    0.15244   -0.17195   -0.19446   -0.029061   0.1438
 -0.14205   -0.11005   -0.20695    0.0057161 -0.3229    -0.24771
 -0.33125   -0.25798   -0.15576    0.25163    0.17668    0.074775
  0.031592  -0.08978    0.13659   -0.064734   0.12077   -0.44135
 -0.077095   0.013619  -0.087454  -0.17301   -0.26841   -0.2501
 -0.11728   -0.06118    0.07023   -0.2284     0.010485   0.053366
 -0.082696  -0.22131   -0.07645   -0.050356   0.47169    0.42381
  0.26106    0.15515    0.23356   -0.25621    0.37459   -0.14281
 -0.045668  -0.36312   -0.30469    0.20904    0.32472    0.054823
 -0.18675   -0.13177   -0.30746    0.45534   -0.35394   -0.084551
 -0.047643  -0.13716    0.05957   -0.050023   0.0065197  0.095633
 -0.17758    0.26036    0.20991   -0.21587    0.0076082  0.14719
  0.17212    0.17054    0.14486    0.17709   -0.042862  -0.12492
  0.11359   -0.077008   0.13955    0.046247  -0.12628   -0.006761
  0.46327   -0.19094   -0.17874    0.27951   -0.10209   -0.24771
  0.021475  -0.34129    0.5241    -0.044571   0.06908    0.10579
 -0.16675   -0.33722    0.0869    -0.13068   -0.19654    0.1322
  0.0062383 -0.19401    0.16602   -0.12746   -0.27745   -0.1228
  0.043996   0.1556     0.25231   -0.069635  -0.44337    0.11565
  0.34018    0.037856   0.21299   -0.29009    0.0020207  0.52742
 -0.44986   -0.1732     0.16797    0.15943    0.018315   0.28423
 -0.23457   -0.10692   -0.36907   -0.12754   -0.1523    -0.028535 ]",-0.13122814854275486,-0.6300063712305098,0,[-0.24024719 -0.68772811],0.01521695146204976,False,speech_act
activitie,1,n,"[-0.071888  -0.052625  -0.32589   -0.17648   -0.51287   -0.13009
  0.23618    0.021284   0.041351   0.064415  -0.14894   -0.23106
 -0.079722  -0.25947    0.38043    0.11234   -0.12894    0.1808
  0.16063    0.31309   -0.35471    0.036295   0.048689   0.037716
  0.087862  -0.07725   -0.21795   -0.16411    0.024499   0.40256
 -0.12788    0.28783   -0.17278   -0.078057  -0.24587   -0.37772
 -0.28278    0.36368   -0.1083    -0.18657   -0.0997    -0.12856
  0.14878   -0.011102  -0.02844    0.26916   -0.16982   -0.059428
 -0.29391   -0.20634    0.11303   -0.23071   -0.23272   -0.23184
 -0.045347  -0.077725   0.25374   -0.11808   -0.46684   -0.41061
 -0.25702    0.0080529  0.054518  -0.37254    0.10144    0.074698
  0.039308   0.069581  -0.036483  -0.21801   -0.0026614 -0.31589
  0.2446     0.14127   -0.076157   0.064063   0.19841    0.31569
 -0.027966   0.043544   0.29262    0.40555   -0.074149  -0.034543
 -0.034094  -0.35427   -0.057552   0.38908   -0.083436  -0.098234
  0.052061   0.13012    0.10466   -0.28932   -0.08365   -0.1827
  0.10566    0.36735    0.10335   -0.38718   -0.35161    0.17623
  0.18253   -0.063828   0.11933    0.13405   -0.055945   0.18468
 -0.0021664  0.062045  -0.42094   -0.11761    0.064446  -0.063406
 -0.058      0.057042  -0.17063   -0.33123    0.059446   0.25712
  0.21041   -0.11744   -0.1133     0.29871    0.039741  -0.15354
  0.28155    0.37465   -0.12353   -0.14311   -0.16987    0.10454
  0.025237  -0.2747     0.11576   -0.047717  -0.092403   0.026413
  0.147      0.37361   -0.21981    0.62726    0.11546   -0.064489
 -0.13708    0.37691    0.032767  -0.34984    0.28177    0.024892
 -0.034608  -0.39441    0.04938   -0.21344    0.3457    -0.34218
 -0.45187   -0.36806    0.1418     0.068625   0.22242    0.094701
 -0.0010011  0.18398    0.22058   -0.11943    0.075401   0.022797
  0.22893    0.34732    0.084784  -0.2625    -0.027523  -0.21582
 -0.14238    0.53129    0.018748  -0.14205   -0.22113   -0.30758
 -0.051034  -0.19089    0.034213   0.094003   0.11388    0.11966
  0.036315  -0.26546    0.071153  -0.23765   -0.19767    0.18687
  0.15974    0.082837  -0.40243   -0.086135   0.2159     0.031539
 -0.13775    0.11562    0.097413  -0.36756   -0.02992   -0.045915
 -0.22515    0.13171    0.019249   0.19124   -0.22904    0.2037
  0.57785    0.061286   0.17378    0.054174  -0.058876   0.1848
  0.089969  -0.10959   -0.30772   -0.23823    0.18833    0.17407
 -0.015729   0.21351   -0.14688    0.015974   0.024549  -0.38879
 -0.31254   -0.020572   0.39933   -0.069537  -0.37657   -0.013146
  0.13142    0.26573    0.19202    0.054991  -0.12653   -0.081505
 -0.015343  -0.064329   0.023041  -0.10341   -0.19033    0.081083
  0.32751    0.090547  -0.11113    0.21111    0.075988  -0.075862
  0.21544   -0.4606    -0.063393  -0.13087   -0.17725   -0.39995
  0.10804   -0.24683   -0.24934   -0.042628  -0.17452   -0.069534
 -0.29985    0.12424   -0.20862   -0.21553   -0.23953   -0.30511
 -0.13733   -0.068992   0.15375    0.014531  -0.48488   -0.13796
 -0.26924   -0.097769  -0.1912    -0.016125   0.29381    0.027508
  0.17798   -0.0073147  0.33407    0.28089   -0.082045   0.32367
 -0.23888   -0.067325   0.19335   -0.10206   -0.26401   -0.33958
 -0.3306    -0.052843  -0.056302   0.16311    0.51979    0.060405 ]",-0.3949051470047051,0.37720473575543945,27,[-0.31162867  0.23956865],0.025878663959548034,False,process
